id,text,timestamp,replyCount,retweetCount,likeCount,quoteCount,viewCount
1642800217375363074,"A Gold cross my late mum left me, lost around 7-830pm Sunday evening outside Canons Park Station. It’s priceless to me so will pay whatever it takes to get it back.",2023-04-03T08:04:28+00:00,0,0,0,0,82
1642729465171046400,I found a small black Mont Blanc wallet/card holder with a bank card inside. Contacted the bank who told me the card is cancelled but that they cannot take my details to pass on. If this is yours please let me know by confirming the name on the bank card and any other identifying factors.,2023-04-03T03:23:19+00:00,0,0,0,0,121
1641940758671368192,"I lost my keys with fob in grey colour, 2 keyrings (one in gold and pink, the other one in blue and white) , plus a Tesco clubcard and Waitrose card. If there's any one found it, please let me know. Many thanks.",2023-03-31T23:09:17+00:00,0,0,0,0,61
1641363574416109568,Lost a gold left colour hearing aid near The Leadenhall Building.,2023-03-30T08:55:45+00:00,0,0,0,0,72
1641132214317350929,"Hello, maybe some kind soul found a Pandora bracelet with some charms on March 25/26 Ealing Broadway/The Red Room bar. It has great sentimental value for me. One of the pendants was Disney Mickey Mouse and Minnie as in the picture. A reward awaits for the honest finder!",2023-03-29T17:36:25+00:00,0,0,0,0,77
1641119481735921667,I lost my wallet (Superdry grey one). Inside I just had several cards I think. Please call +33651882859 if you find it !,2023-03-29T16:45:49+00:00,0,0,0,0,68
1641051159103262720,I found a necklace on the floor of the tube this morning. If you’ve lost please let me know by describing it to me,2023-03-29T12:14:20+00:00,0,0,0,0,59
1641010729036787714,"Last Sunday morning on the 26th of March, I lost a tote bag in the Grand Avenue of the Smithfield Market with a case of glasses in it, while waiting on a taxi. Here is a short description of the items, with the corresponding pictures: i) a tote bag with a blue, yellow and orange motif; ii) a case of glasses with a light blue, yellow, white and black motif; iii) black glasses of the brand Dandy´s - Optical Nerio line. Happy to pay $50 finders fee. Thanks!",2023-03-29T09:33:40+00:00,0,0,0,0,58
1640653757774983170,"Grey Lowe alpine bag with my mountain biking clothes and bike lock inside, fairly banged up gear not worth much to anyone else but annoyingly expensive to replace. Got lifted at restaurant KOI at the brixton arches, if anyone spots in alley etc happy to pay $50 finders fee",2023-03-28T09:55:12+00:00,0,0,0,0,66
1640450406533701635,"Small silver and bracelet, with small pearls. Belonged to my late mother and I’d be very grateful if found",2023-03-27T20:27:09+00:00,0,0,0,0,62
1640358284811968513,Airtag with the name Jeff on it dropped (by a thief most likely) into the trench of our building.,2023-03-27T14:21:06+00:00,0,0,0,0,64
1640357760070983686,Continuously get stolen items in the trench of our building which have been chucked by thieves. This one is a black leather Zara bag with fold clasp.,2023-03-27T14:19:01+00:00,0,0,0,0,66
1640315664031264771,DKNY prescription glasses lost this morning walking from Oxford Circus tube station to Costa Coffee,2023-03-27T11:31:44+00:00,0,0,0,0,112
1639949425534533633,I’ve lost a favorite earring. It’s in rose gold color and in the shape of a heart with a tiny butterfly in the center. Could you please let me know if anyone sees it ! ????,2023-03-26T11:16:26+00:00,0,0,0,0,85
1638729798217519105,"A card bag was lost on 19th March between Regent Street and the Chinatown area. It's black with YSL silver buckle lychee skin, four cards and some cash. Please get in touch if anyone has found it. Thanks",2023-03-23T02:30:04+00:00,0,0,0,0,89
1638315429310414848,I lost my one of a kind engagement ring last week Tuesday night. I arrived in Terminal 3 and used the bathroom before getting to the uk border. I left it on the sink. It is super unique in shape and stone. I am happy to provide a detailed description if you believe you’ve found it. It means the world to our family. I will offer a reward if it is returned.,2023-03-21T23:03:31+00:00,0,0,0,0,100
1637990328736071680,"Hello, I’ve lost my plushie and still can’t find it.His size is around 10 cm. I think I lost him at the Covent Garden area or St. Pancras International. If anyone saw him, please send him home.",2023-03-21T01:31:41+00:00,0,0,0,0,111
1637782437613776901,"Found : a women's link bracelet near Bus stop by Holland Street. Clasp intact, so may have fallen off someone's wrist. Send a description if this might be yours.",2023-03-20T11:45:36+00:00,0,0,0,0,112
1637573808491048962,"Hi, I have lost an Iphone 12 pro Max in the colour Blue around this area on friday the 10th of March. The Iphone has been put in Lost mode so if anybody has found it and left it in to a lost and found can you please get in contact with me. A reward will be given if device is returned",2023-03-19T21:56:35+00:00,0,0,0,0,94
1637511373537067009,"I lost my AirPods Pro on February 28, 2023. I don’t know exactly where, or in Gatwick Airport, or on the bus from the airport (((",2023-03-19T17:48:29+00:00,0,0,0,0,109
1637422918408830982,Iphone 11 cracked on the back a lot chipped on the side,2023-03-19T11:57:00+00:00,0,0,0,0,99
1637100340569862146,Engraved luxury silver bracelet found on Metropolitan line between Aldgate and Kings Cross.,2023-03-18T14:35:11+00:00,0,0,0,0,92
1637099206526500865,"Samsung galaxy s22 black, lost either at Camden Head Pub, The York, The Bill Murray Comedy Club or Five Guys. It is off now also.",2023-03-18T14:30:41+00:00,0,0,0,0,93
1636750124251586562,"Hi, Lost a chain with a cross pendant between Kensington high Street station and 15 young street",2023-03-17T15:23:33+00:00,0,0,0,0,81
1636672610690891778,LOST NECKLACE IN VAUXHALL. Silver interlocking ring necklace last seen in Vauxhall Leisure Centre (Better Health) gym at 9pm yesterday Thursday 18th March. Hugely sentimental and cherished item. Please contact me if found. Reward if returned.,2023-03-17T10:15:32+00:00,0,0,1,0,84
1636575538276868100,I lost my blue case with 2 pool bilard cues,2023-03-17T03:49:49+00:00,0,0,0,0,62
1635941488939941888,I was walking from Pen Pond around 4.30pm and lost a black channel purse with bank card receipts drivers license,2023-03-15T09:50:19+00:00,0,0,0,0,105
1635773227623501824,"I have lost a Black Racksack with a Mac Laptop, Hard Drive, 2 Bottles of Highland Water and 2 Cartons of Oat and Almomd Milk on the Underground, Jubilee Line at Bermondsey after Midnight of Tuesday 14/03/23 If anyone finds it. I will give Money for the find. Thanking You",2023-03-14T22:41:43+00:00,0,0,0,0,104
1635723003240611843,"Black northface rucksack with custom company embroidery containing two laptops, wirless mouse, house keys, various cables and chargers, toiletries; believed to have been stolen from the Canton Arms",2023-03-14T19:22:08+00:00,0,0,0,0,107
1635591592831598593,"I had a black backpack taken from me last night right near the Leon at Pancras Square. Inside were my Louis Vuitton wallet with £110 cash, my driving license and bank cards (which someone has already tried to use.) Also, my airpods were inside along with my work documents and my Japanese coursework.",2023-03-14T10:39:58+00:00,0,0,0,0,79
1635300908606312449,"Hi all, I had my wallet stolen from me and it contained my BRP, nz drivers license and credit cards and cards and cash. It was a dark red APC card holder wallet. If anyone sees it, or if anyone has picked up my IDs which say Ji Yeon Ha on them, i would really appreciate it.",2023-03-13T15:24:53+00:00,0,0,0,0,143
1635295478593245191,"I found a necklace outside of Smokehouse on Canonbury Road. Please describe it specifically if it's yours: Materials, clasp, etc.",2023-03-13T15:03:19+00:00,0,0,0,0,86
1634455005049634816,"it's a black smartphone with a sticker with a cat on the back and festival wristband with ""island of freedom"" wrote on it.",2023-03-11T07:23:34+00:00,0,0,0,0,82
1634197091432923138,"My Rickenbacker bass guitar in black colour (serial number D4 8488) was stolen around the Old street area a couple of days ago. If you see it around or found it, please report it to the #MetPolice or to me. It has some white scratching marks on the body, white plate, two pick ups and 4 volume knobs. It comes in a black carry bag with a black leather strap, cables and pedals inside the bag. Any information given would be confidential and REWARDED ££££",2023-03-10T14:18:43+00:00,0,0,0,0,96
1633771039804076034,"I lost my wedding ring. It's a Debeers platinum ring with number inside. I have been out quite a lot these days, so I am not quite sure where I lost it. Last time I can remember when wearing it was on 27 Feb, I took Vitoria line, Central Lin and DLR, and I was aound Covent Garden area that day. Please if anyone found it, do contact me! Thank you!",2023-03-09T10:05:44+00:00,0,0,0,0,78
1633485430220791809,Lost AirPod Pro case on Bishopsgate. Bottom half of the case is in a clear flowery case.,2023-03-08T15:10:49+00:00,0,0,0,0,102
1633152606716456966,"I've lost a dark blue trucker cap, which says ""Squamish"" on the front. It has deep sentimental value!",2023-03-07T17:08:18+00:00,0,0,1,0,111
1632699241251438593,Hello there I lost my iphone 14 Pro max deep purple colour in Clapham Junction area. I'm wondering if someone found it or know any information about it. Thanks,2023-03-06T11:06:47+00:00,0,0,0,0,146
1632410422413258752,"Lost a LeSportsac 3-pocket pouch in nude color with pattern, with cash, credit card and ATM card. Also with a boarding pass that can identify name.",2023-03-05T15:59:08+00:00,0,0,0,0,105
1632074122283872256,My phone has been stolen and it’s location is showing about 5 mins from Superdry- possibly in a bin,2023-03-04T17:42:47+00:00,0,0,0,0,137
1632039980292792320,Moscot prescription black reading glasses,2023-03-04T15:27:07+00:00,0,0,0,0,96
1631443210370273281,Hello there I lost my iphone 14 Pro max deep purple colour in Clapham Junction area. I'm wondering if someone found it or know any information about it. Thanks,2023-03-02T23:55:46+00:00,0,0,0,0,112
1631278882753003522,I was in Brixton market road and remembered having my phone in my pocket. I was going to buy some plaintain in Brixton market road. I noticed my phone wasn’t in my pocket when I tried bring out my purse to take cash out to buy plaintain.once I noticed my phone wasn’t on me I was confused and asked a passerby to help call my number and it was saying switched off.,2023-03-02T13:02:48+00:00,0,0,0,0,97
1631045663981961218,"Irreplaceable - sentimental value. So very sad to say this has been lost. We have the chain, only the pendant has gone. This St Christopher pendent was given to my boyfriends dad by his parents and handed down to him, him and his dad share the same name. It’s engraved and says: To Rich Love mum and dad xxx We don’t know exactly when it was lost - around February 15th most probably in West London. We will obviously reward if it is found.",2023-03-01T21:36:04+00:00,0,0,0,0,78
1630866370631020545,**£500 REWARD** My mum has lost her gold diamond cluster ring. Great sentimental value. Lost on bus no.463 between Mitcham and Wallington or around Wallington on 23/2/23.,2023-03-01T09:43:37+00:00,0,0,0,0,79
1630619786056024096,Gold coloured ring (not gold),2023-02-28T17:23:47+00:00,0,0,0,0,88
1630360248807575552,"My backpack was stolen on 15 January 2023 at around 6:00-6:30 p.m. at McDonald's restaurant (address: 177 Brompton Rd, London SW3 1NF). The backpack contained my Ukrainian travel passport (full name is Yuliia Sytnyk. The passport was issued in Ukraine on 25 October 2017).",2023-02-28T00:12:28+00:00,0,0,0,0,86
1630324046444331008,"Blue Leather “Piquadro” Backpack, my glasses are inside, Pink water bottle. A reward will be given for finding it.",2023-02-27T21:48:37+00:00,0,0,0,0,95
1630287666901073920,"Lost keys: two small keys, one medium (with a round head) and one larger key (with a blue plastic head) - somewhere on a 9 mile run including Hyde Park, (northern & Eastern edge); Constitution Hill; The Mall; Horseguards Birdcage Walk; Ebury Street; Royal Hospital Road; Embankment & Battersea Bridge. Sunday 26th February morning",2023-02-27T19:24:03+00:00,0,1,0,0,100
1629738019606470656,Lost a set of 5 keys and a garage door remote. Small leather & metal key ring. I believe it was dropped on the road or pavement close to Forthbridge Road on Tuesday 21 in the morning. Thanks so much for your help!,2023-02-26T06:59:57+00:00,0,0,0,0,113
1629436101067718656,I've lost my blue Iphone 12 in leicester square on 19th feb. most likely by cineworld. The lock screen is image of 3 people at a bar. There is no case and screen saver is chipped and worn around the edge.,2023-02-25T11:00:14+00:00,0,0,0,0,111
1628812268849840129,Heyyy i lost my phone on 11th january at harrow recreation ground ...,2023-02-23T17:41:21+00:00,0,0,0,0,80
1628726483945418758,"Alessandro Nigrelli - Polo Ralph Lauren card holder with driving license, barclays bank card and Bath university student card inside",2023-02-23T12:00:28+00:00,0,0,0,0,102
1628508976001216523,"Hello, I have lost my light pink wallet on Rupert street. It was a gift from a lost loved one and it is so important to me. If there is anyone who has found it, or know anything about it, please please be kind enough to help out.",2023-02-22T21:36:10+00:00,0,0,0,0,77
1628355672797593603,Silver Tiffany Bracelet,2023-02-22T11:27:00+00:00,0,0,0,0,83
1627750071541370881,"Lost Annoushkha love lock charm gold /diamonds. Was my Xmas present, so gutted",2023-02-20T19:20:33+00:00,0,0,0,0,96
1627703597600235522,"Hi! I lost an iPhone 11 on Friday night (17th Feb) around Vauxhall/Clapham. Showing up on Find My iPhone near Kilburn station. It has a yellow case, and a few cracks in the screen and in the back glass. If found, please hand it in at Lost Property at a London Station or police station. Many thanks!",2023-02-20T16:15:53+00:00,0,0,1,0,109
1627702901358436355,"It got stolen from my table at Burger King on 19 Feb between 7:52 to 8:15 PM. A white women came with a flyer begging for money/food, she placed the flyer on my phone and took it with the flyer itself. We realized it within 10 mins, the phone was switched-off by then. It was Ground floor, first table on right from the main gate(The one next to Pizzahut) Phone model- Iphone 13ProMax",2023-02-20T16:13:07+00:00,0,0,1,0,83
1627652686907572225,"I lost a small cream coloured jewellery box with multiple sentimental items of jewellery inside. Desperate to find, please contact if you know anything. Could also have been lost at the other end of my journey in Marble Arch area - W1H 7FD",2023-02-20T12:53:35+00:00,0,0,0,0,100
1627619284204638210,Navy blue Iphone 12. Lock screen is image of 3 people in bar. Cracked screen saver with worn/chipped edges. No case.,2023-02-20T10:40:51+00:00,0,0,0,0,98
1624786045156880390,Hi! I lost my airpods case in Kensington gardens on Sunday 12th February around 1.45pm while on a run. If anyone has found them please let me know.,2023-02-12T15:02:34+00:00,0,0,1,0,158
1624463230528618497,"White bag with a white apron with cat pictures on it , a rolling pin and two homemade London Tube signs in it",2023-02-11T17:39:49+00:00,0,0,1,0,186
1623633967462203392,"Found a golden necklace, on Warderobe Streed, London, area of St.Peter Cathedral,. The necklace is a combination of 2 necklaces together. Who describe the pendand will get it.",2023-02-09T10:44:38+00:00,0,0,0,0,141
1623428586853072910,"Hi there, I lost my family heirloom ring near the football pitch. It’s silver with a blue stone and it has a flower engraved. The ring means a lot to me as it was my great grandmother’s. So I really really hope someone found it.",2023-02-08T21:08:31+00:00,0,0,0,0,131
1623025455501565952,Mums purse got stolen on Oxford street. She’s not bothered about her cards or money it was the photos of her mum And dad she will Never get back. Ted baker flower purse,2023-02-07T18:26:37+00:00,0,0,0,0,143
1622726939650805766,I have lost a rose gold ring with a sapphire stone and it was on a rose gold necklace. This is a family ring and means a lot so it would mean so much if it was found. I was in the Clapham Junction area,2023-02-06T22:40:25+00:00,0,0,0,0,131
1622679186795073551,I found a pair of black sunglasses in Chelsea Physic Garden on Sunday 5th February at approximately 2.30pm. I asked in the coffee shop and at reception but no one had reported the item missing. I have left my contact details with the staff and followed up via email today. Please contact me with a description of the glasses (brand etc.) so that I can reunite them with their owner!,2023-02-06T19:30:40+00:00,0,0,0,0,117
1622277775942901763,"Help! My mum lost red wallet of no particular value but her Serbian documents were inside it. It would save her so much heartache if anyone finds them, we will treat the finder. She is 65 years old and very upset. Thank you so much!",2023-02-05T16:55:36+00:00,0,0,0,1,146
1622213865147703297,Lost: my daughters beloved favourite Teddy. A unicorn with pink and blue mane.,2023-02-05T12:41:39+00:00,0,1,0,0,200
1622207892291043328,Silver ring with mother of pearl inlay,2023-02-05T12:17:55+00:00,0,0,0,0,128
1622022105796591616,Hi . I lost my mobile phone. It was Samsung S20 FE with a purple case.,2023-02-04T23:59:40+00:00,0,0,0,0,121
1621790775057997825,Lost keys with a Waitrose card. Included a blue dimple key with a blue handle and a Waitrose card attached.,2023-02-04T08:40:26+00:00,0,0,0,0,117
1621498007375196161,"Hi there, I lost my wallet on Wednesday night around 11:30pm. I was around the Tottenham Court Road area. It’s a brown wallet with my ID in it - the name is Lorcan Ward. Thank you",2023-02-03T13:17:05+00:00,0,0,0,0,119
1620994680816111617,Hello I wonder if anyone can help. I have lost a mans bracelet in Enfield town on Monday 30th January 2023 .I went in to the shopping centre carpark hsbc bank savers on the high road and champs take away. I also used the disabled toilet in the shopping centre. If anyone can help because it has great sentimental value thankyou,2023-02-02T03:57:03+00:00,0,0,0,0,127
1620961329938046976,"Our car was parked on Prince Consort Road and it was broken into between 19:30 till 22:00 on the 1st of February. Our brown leather bag got stolen, has anyone found it please let us know ????",2023-02-02T01:44:31+00:00,0,0,0,0,98
1620957811122356224,I lost a box of machine parts off my truck td near Shakespeare. I’ll offer a reward if returned. No questions asked.,2023-02-02T01:30:32+00:00,0,0,0,0,88
1620763642651107328,Gold passport charm fell off its chain while walking from fulham into putney. Not optimistic about finding it but I'm very happy to offer a reward for finding it! Thank you.,2023-02-01T12:38:59+00:00,0,0,0,0,116
1620758934960197632,"Hello, I lost a small gold ring with a dragon engraving whilst walking my dog in Brockwell Park. It has great sentimental value.",2023-02-01T12:20:16+00:00,0,0,0,0,109
1620717819263434752,"Hello, I have lost a Diono Pram. When getting the kids in the car, we forgot to put the pram in the boot and we drove off. If anyone has found it it would be much appreciated The brand is Diono, and it’s dark blue. Many thanks",2023-02-01T09:36:54+00:00,0,0,0,0,112
1620205932734025728,"Xiaomi 10 in a clear silicon protective case. I used my phone just outside the Leicester Square tube station entrance, put it into my coat pocket and walked to China Town via Gerrard Pl & Dean Street. When I reached for my phone it was missing from my pocket. I am a student and have nothing of value on the phone except photos with friends and family which are of sentimental value. Please can anyone finding it hand it in at Lost Property at any London Station. Thank you",2023-01-30T23:42:50+00:00,0,0,0,0,80
1620136713006751753,Hello all. Saturday to Sunday night around 2 am o’clock I’ve lost my wallet and the card holder. Inside them I had: - ROMANIAN ID CARD; - ROMANIAN DRIVING LICENCE; - 3 DEBIT CARDS; - some cash; - WORLDCLASS GYM CARD. One of my debit card s I hope I will find at least my Romanian ID card and the Romanian driving Licence.,2023-01-30T19:07:47+00:00,0,0,0,0,106
1619786105024282630,"Hello! Lost white leather bag with keys, red purse and phone inside",2023-01-29T19:54:36+00:00,0,0,0,0,119
1619776354391662594,Found Different Keys and a Waitrose card attached to small wallet belonging to Jamie & Una. in Hyde park. Please contact us to check.,2023-01-29T19:15:51+00:00,0,0,0,0,113
1619672970678394881,"I lost my bracelet either while walking on Heathgate between St. Jude's Church and Meadway, Hampstead Garden Suburb (--or-- at The American School in London). This heirloom holds great sentimental value and I am happy to offer a REWARD if found. Vintage 9 ct. gold belcher chain bracelet with tassel charm. I don't have a photo of my bracelet, but it looks very similar to the one pictured here. Please contact me if found. Thank you!",2023-01-29T12:25:02+00:00,0,0,0,0,115
1619559513715081216,I lost my wallet with my documents. Thank you,2023-01-29T04:54:12+00:00,1,0,0,0,95
1618950555249803265,Hi I've lost my gold bracelet in Canary wharf,2023-01-27T12:34:25+00:00,0,0,0,0,117
1618773802938155009,"Hi, I have lost my grandmother's signet ring, an object of great sentimental value. I am happy to offer compensation to whoever found it, finding it again would mean the world to me. Any help is very much appreciated. :)",2023-01-27T00:52:04+00:00,0,0,0,0,84
1618743862326956037,"We lost a scooter today. If you found this, please let me know",2023-01-26T22:53:06+00:00,0,0,0,0,95
1617949440748261382,Key ring with 3 keys and a tag dropped by a bicyclist,2023-01-24T18:16:21+00:00,0,0,0,0,108
1617651689145647106,I’ve lost a triple wrap silver ring with a sea glass (blue) charm attached. I don’t have a photo and the closest I can find online is attached (just imagine the stone isn’t set in the ring but is a charm instead which hangs off the ring) Lost near Battersea power station (but could also be anywhere along 156 bus route),2023-01-23T22:33:11+00:00,0,0,1,0,138
1617542739503063041,Lost my daughters baby blanket around Notting Hill on the Portobello road around the Poundland shop or towards Ladbroke Grove Tube. its grey and white cotton patterned blanket.,2023-01-23T15:20:16+00:00,0,0,0,0,86
1617515326022815744,Lost golden teardrop necklace,2023-01-23T13:31:20+00:00,0,0,0,0,102
1617412033586028546,I lost my black card wallet with my brp id card and two debit cards(canceled). One lady contacted me on Instagram saying she had picked up my wallet and I answered her 4 days later as a notification didn't come through. She said she is not in London anymore and she blocked me. I wonder if she threw it away in public place.,2023-01-23T06:40:53+00:00,0,0,0,0,172
1617169836781572097,Hello! I lost my Samsung S21 last night outside London Bridge station. No case on it with a couple of cracks in the corner. It is dead with no charge. Please contact if found <3 <3,2023-01-22T14:38:29+00:00,0,0,0,0,136
1616584562481528833,Hello my daughter lost her Pandora bracelet gold with 2 charm she was travelling Wembley /Kilburn plss if u find contact me we are very sad about that lost was her birthday gift 18 years old thx,2023-01-20T23:52:49+00:00,0,0,0,0,92
1616403607477260289,I lost a black sunglasses at the bench near the lake at Hyde park. It is black with a YSL tag. If someone find it please contact 07497387931 or liliankuo101@gmail.com. I will pay you some rewards!,2023-01-20T11:53:46+00:00,0,0,0,0,87
1615430845124296704,"Lost a Chloe card holder, orange/tan colour and had cards and drivers license in",2023-01-17T19:28:21+00:00,0,0,0,0,102
1614993001645744128,My boyfriend lost his house keys on Saturday whilst on a run - they have a keyring attached of green letters reading “TAC”. Very grateful for any help finding them!,2023-01-16T14:28:31+00:00,0,0,0,0,117
1614908500869537792,Stolen Fable London bag. Was packed full but contains Ted Baker black purse with cards and driving license. Thinking it could have been discarded on street after theft.,2023-01-16T08:52:44+00:00,0,0,0,0,114
1614721692143599619,Lost LV card holder in Canary Wharf. Has my drivers licence and bank cards in,2023-01-15T20:30:26+00:00,0,1,1,0,168
1614605491484721153,Keys found,2023-01-15T12:48:41+00:00,0,1,0,0,179
1614579582878851072,"My Camera, a Canon 5 D Mark lV with a 16-35 mm lense 2,8 III + a tripod was stolen by two men on a bycicle. It happens at 6:30 am.",2023-01-15T11:05:44+00:00,0,0,0,0,120
1613984821247676437,Lost a brown leather wallet with 3 cards and id picture inside,2023-01-13T19:42:22+00:00,0,1,1,0,166
1613960776623980554,Lost a wedding ring. Silver in colour. Small red ruby on the inside with the date 26.06.15 scribed on the inside. London Bridge/Tower Hill area.,2023-01-13T18:06:49+00:00,0,0,1,0,131
1613578904786145291,"Diamond Engagement Ring lost My fiance lost her diamond engagement ring on Tuesday 10th. We believe it was last seen when she took it off in the gym changing rooms, but could have fallen elsewhere around south west London. It's a 9ct White Gold Brilliant Cut 0.33ct Diamond Three Stone Ring. It has a lot of sentimental value as this is an engagement ring (Wedding in 5 months). Please let us know if you have any info. Cash/wine/Chocolates prize",2023-01-12T16:49:24+00:00,0,0,1,0,217
1613256233091211280,"Found what seems to be an engagement ring between Embankment underground station and Westminister Pier, right on the pavement of the Original Tour bus stop. Please provide a picture of the missing ring with description to make sure ring is returned to legitimate owner.",2023-01-11T19:27:13+00:00,0,0,0,0,135
1612882003526881298,"I accidentally left behind a backpack in the jubilee line yesterday, getting off the train in Canning Town around 11pm...I only realised when someone tried to call my attention, but the doors closed and the train left. I luckily had my phone, wallet etc on me, but some other stuff like work clothes and tools were in my bag and I'd be extremely grateful if I could have them bag. Black bag with a red company logo. If by any chance someone took it or handed it somewhere, please DM me, I already rep",2023-01-10T18:40:10+00:00,0,0,0,0,156
1612608221872521216,Lost my black Yves Saint Laurent wallet/key case in Hyde Park on the snow day of December 11th. It was near the Victoria Gate. The wallet is small and has a gold chain attached.,2023-01-10T00:32:15+00:00,0,0,0,0,134
1612544062308978689,"I lost my card holder with BRP, Lloyds, Monzo, Tinkoff banks cards and oyster card as well. It might happen around 18:30 at Friday 06 January. I exit from underground and go to Harcourt Terrace. Somewhere on my way I lost it. It was black card holder ESPRIT brand.",2023-01-09T20:17:18+00:00,0,1,0,0,172
1611467476411338753,Brown leather documents wallet,2023-01-06T20:59:20+00:00,0,0,0,0,141
1611068729269358618,I lost a black backpack in Leicester Square with my two passports (Brazilian and Italian).,2023-01-05T18:34:51+00:00,0,1,0,0,112
1610932196847525888,"Lost keys, cards, AirPods and passport along with a few other miscellaneous Please contact 07535200968",2023-01-05T09:32:20+00:00,0,1,0,0,142
1610277584197017601,I have found what looks to be an engagement ring in Burgess park today.,2023-01-03T14:11:08+00:00,0,0,0,0,116
1610030097335025666,"I lost my wallet which includes my bank cards, biometric resident permit ( BRP) and all other cards at Regent street this evening, please do contact my below number if you found any of these. Thank you. Contact number: 07833941170",2023-01-02T21:47:42+00:00,0,2,1,0,138
1609186552390852610,Lost my gold wallet/card holder contains ID and cards,2022-12-31T13:55:45+00:00,0,0,0,0,129
1609154976126836736,Lost leather jacket with house keys. Thanks and thanks,2022-12-31T11:50:17+00:00,0,0,0,0,108
