id,text,timestamp,replyCount,retweetCount,likeCount,quoteCount,viewCount,tokens
1595096557740646410,"['lost', 'wallet', 'around', 'clapham', 'card', 'driving', 'licence', 'french', 'id', 'card']",2022-11-22T16:47:09+00:00,0,0,0,0,,"[[('card', 2), ('lost', 1), ('wallet', 1), ('around', 1), ('clapham', 1), ('driving', 1), ('licence', 1), ('french', 1), ('id', 1)], [(('lost', 'wallet'), 1), (('wallet', 'around'), 1), (('around', 'clapham'), 1), (('clapham', 'card'), 1), (('card', 'driving'), 1), (('driving', 'licence'), 1), (('licence', 'french'), 1), (('french', 'id'), 1), (('id', 'card'), 1)], [(('lost', 'wallet', 'around'), 1), (('wallet', 'around', 'clapham'), 1), (('around', 'clapham', 'card'), 1), (('clapham', 'card', 'driving'), 1), (('card', 'driving', 'licence'), 1), (('driving', 'licence', 'french'), 1), (('licence', 'french', 'id'), 1), (('french', 'id', 'card'), 1)]]"
1595036729378865154,"['loser', 'kindle', 'paperwhite', 'case', 'left', 'grassywooden', 'step', 'park', 'behind', 'station', 'please', 'please', 'help', 'find']",2022-11-22T12:49:25+00:00,0,0,0,0,,"[[('please', 2), ('loser', 1), ('kindle', 1), ('paperwhite', 1), ('case', 1), ('left', 1), ('grassywooden', 1), ('step', 1), ('park', 1), ('behind', 1), ('station', 1), ('help', 1), ('find', 1)], [(('loser', 'kindle'), 1), (('kindle', 'paperwhite'), 1), (('paperwhite', 'case'), 1), (('case', 'left'), 1), (('left', 'grassywooden'), 1), (('grassywooden', 'step'), 1), (('step', 'park'), 1), (('park', 'behind'), 1), (('behind', 'station'), 1), (('station', 'please'), 1), (('please', 'please'), 1), (('please', 'help'), 1), (('help', 'find'), 1)], [(('loser', 'kindle', 'paperwhite'), 1), (('kindle', 'paperwhite', 'case'), 1), (('paperwhite', 'case', 'left'), 1), (('case', 'left', 'grassywooden'), 1), (('left', 'grassywooden', 'step'), 1), (('grassywooden', 'step', 'park'), 1), (('step', 'park', 'behind'), 1), (('park', 'behind', 'station'), 1), (('behind', 'station', 'please'), 1), (('station', 'please', 'please'), 1), (('please', 'please', 'help'), 1), (('please', 'help', 'find'), 1)]]"
1594683318494076928,"['wife', 'lost', 'wallet', 'id', 'driving', 'license', 'card', 'name', 'oksana', 'dianovum', 'reward', '300']",2022-11-21T13:25:05+00:00,0,0,0,0,,"[[('wife', 1), ('lost', 1), ('wallet', 1), ('id', 1), ('driving', 1), ('license', 1), ('card', 1), ('name', 1), ('oksana', 1), ('dianovum', 1), ('reward', 1), ('300', 1)], [(('wife', 'lost'), 1), (('lost', 'wallet'), 1), (('wallet', 'id'), 1), (('id', 'driving'), 1), (('driving', 'license'), 1), (('license', 'card'), 1), (('card', 'name'), 1), (('name', 'oksana'), 1), (('oksana', 'dianovum'), 1), (('dianovum', 'reward'), 1), (('reward', '300'), 1)], [(('wife', 'lost', 'wallet'), 1), (('lost', 'wallet', 'id'), 1), (('wallet', 'id', 'driving'), 1), (('id', 'driving', 'license'), 1), (('driving', 'license', 'card'), 1), (('license', 'card', 'name'), 1), (('card', 'name', 'oksana'), 1), (('name', 'oksana', 'dianovum'), 1), (('oksana', 'dianovum', 'reward'), 1), (('dianovum', 'reward', '300'), 1)]]"
1594415243756568578,"['favourite', 'unique', 'ring', 'oodle', 'personality', 'sentimentality', 'disappeared', 'hand', '10', 'year', '15', 'nov', 'stage', 'leaving', 'bar', 'getting', 'home', 'would', 'miracle', 'anyone', 'seen']",2022-11-20T19:39:51+00:00,0,0,0,0,,"[[('favourite', 1), ('unique', 1), ('ring', 1), ('oodle', 1), ('personality', 1), ('sentimentality', 1), ('disappeared', 1), ('hand', 1), ('10', 1), ('year', 1), ('15', 1), ('nov', 1), ('stage', 1), ('leaving', 1), ('bar', 1), ('getting', 1), ('home', 1), ('would', 1), ('miracle', 1), ('anyone', 1), ('seen', 1)], [(('favourite', 'unique'), 1), (('unique', 'ring'), 1), (('ring', 'oodle'), 1), (('oodle', 'personality'), 1), (('personality', 'sentimentality'), 1), (('sentimentality', 'disappeared'), 1), (('disappeared', 'hand'), 1), (('hand', '10'), 1), (('10', 'year'), 1), (('year', '15'), 1), (('15', 'nov'), 1), (('nov', 'stage'), 1), (('stage', 'leaving'), 1), (('leaving', 'bar'), 1), (('bar', 'getting'), 1), (('getting', 'home'), 1), (('home', 'would'), 1), (('would', 'miracle'), 1), (('miracle', 'anyone'), 1), (('anyone', 'seen'), 1)], [(('favourite', 'unique', 'ring'), 1), (('unique', 'ring', 'oodle'), 1), (('ring', 'oodle', 'personality'), 1), (('oodle', 'personality', 'sentimentality'), 1), (('personality', 'sentimentality', 'disappeared'), 1), (('sentimentality', 'disappeared', 'hand'), 1), (('disappeared', 'hand', '10'), 1), (('hand', '10', 'year'), 1), (('10', 'year', '15'), 1), (('year', '15', 'nov'), 1), (('15', 'nov', 'stage'), 1), (('nov', 'stage', 'leaving'), 1), (('stage', 'leaving', 'bar'), 1), (('leaving', 'bar', 'getting'), 1), (('bar', 'getting', 'home'), 1), (('getting', 'home', 'would'), 1), (('home', 'would', 'miracle'), 1), (('would', 'miracle', 'anyone'), 1), (('miracle', 'anyone', 'seen'), 1)]]"
1594280930449190913,"['16', 'oyster', 'card', 'found', 'cricket', 'field', 'behind', 'saint', 'jame', 'park']",2022-11-20T10:46:08+00:00,0,0,0,0,,"[[('16', 1), ('oyster', 1), ('card', 1), ('found', 1), ('cricket', 1), ('field', 1), ('behind', 1), ('saint', 1), ('jame', 1), ('park', 1)], [(('16', 'oyster'), 1), (('oyster', 'card'), 1), (('card', 'found'), 1), (('found', 'cricket'), 1), (('cricket', 'field'), 1), (('field', 'behind'), 1), (('behind', 'saint'), 1), (('saint', 'jame'), 1), (('jame', 'park'), 1)], [(('16', 'oyster', 'card'), 1), (('oyster', 'card', 'found'), 1), (('card', 'found', 'cricket'), 1), (('found', 'cricket', 'field'), 1), (('cricket', 'field', 'behind'), 1), (('field', 'behind', 'saint'), 1), (('behind', 'saint', 'jame'), 1), (('saint', 'jame', 'park'), 1)]]"
1594280291581202432,"['lost', 'samsung', 'a12', 'last', 'night', 'getting', 'uber', 'large', 'purple', 'case', 'debit', 'card', 'driving', 'licence', 'student', 'accomodation', 'key']",2022-11-20T10:43:36+00:00,0,0,0,0,,"[[('lost', 1), ('samsung', 1), ('a12', 1), ('last', 1), ('night', 1), ('getting', 1), ('uber', 1), ('large', 1), ('purple', 1), ('case', 1), ('debit', 1), ('card', 1), ('driving', 1), ('licence', 1), ('student', 1), ('accomodation', 1), ('key', 1)], [(('lost', 'samsung'), 1), (('samsung', 'a12'), 1), (('a12', 'last'), 1), (('last', 'night'), 1), (('night', 'getting'), 1), (('getting', 'uber'), 1), (('uber', 'large'), 1), (('large', 'purple'), 1), (('purple', 'case'), 1), (('case', 'debit'), 1), (('debit', 'card'), 1), (('card', 'driving'), 1), (('driving', 'licence'), 1), (('licence', 'student'), 1), (('student', 'accomodation'), 1), (('accomodation', 'key'), 1)], [(('lost', 'samsung', 'a12'), 1), (('samsung', 'a12', 'last'), 1), (('a12', 'last', 'night'), 1), (('last', 'night', 'getting'), 1), (('night', 'getting', 'uber'), 1), (('getting', 'uber', 'large'), 1), (('uber', 'large', 'purple'), 1), (('large', 'purple', 'case'), 1), (('purple', 'case', 'debit'), 1), (('case', 'debit', 'card'), 1), (('debit', 'card', 'driving'), 1), (('card', 'driving', 'licence'), 1), (('driving', 'licence', 'student'), 1), (('licence', 'student', 'accomodation'), 1), (('student', 'accomodation', 'key'), 1)]]"
1594258145634930688,"['hi', 'iphone', '7', 'lost', '57', 'bu', 'around', '530am', 'morning', 'could', 'stolen', 'anyone', 'picked', 'please', 'contact', 'upstair', 'deck', 'around', 'middle', 'bu', 'heading', 'toward', 'wimbledon', 'thank']",2022-11-20T09:15:36+00:00,0,0,0,0,,"[[('bu', 2), ('around', 2), ('hi', 1), ('iphone', 1), ('7', 1), ('lost', 1), ('57', 1), ('530am', 1), ('morning', 1), ('could', 1), ('stolen', 1), ('anyone', 1), ('picked', 1), ('please', 1), ('contact', 1), ('upstair', 1), ('deck', 1), ('middle', 1), ('heading', 1), ('toward', 1), ('wimbledon', 1), ('thank', 1)], [(('hi', 'iphone'), 1), (('iphone', '7'), 1), (('7', 'lost'), 1), (('lost', '57'), 1), (('57', 'bu'), 1), (('bu', 'around'), 1), (('around', '530am'), 1), (('530am', 'morning'), 1), (('morning', 'could'), 1), (('could', 'stolen'), 1), (('stolen', 'anyone'), 1), (('anyone', 'picked'), 1), (('picked', 'please'), 1), (('please', 'contact'), 1), (('contact', 'upstair'), 1), (('upstair', 'deck'), 1), (('deck', 'around'), 1), (('around', 'middle'), 1), (('middle', 'bu'), 1), (('bu', 'heading'), 1), (('heading', 'toward'), 1), (('toward', 'wimbledon'), 1), (('wimbledon', 'thank'), 1)], [(('hi', 'iphone', '7'), 1), (('iphone', '7', 'lost'), 1), (('7', 'lost', '57'), 1), (('lost', '57', 'bu'), 1), (('57', 'bu', 'around'), 1), (('bu', 'around', '530am'), 1), (('around', '530am', 'morning'), 1), (('530am', 'morning', 'could'), 1), (('morning', 'could', 'stolen'), 1), (('could', 'stolen', 'anyone'), 1), (('stolen', 'anyone', 'picked'), 1), (('anyone', 'picked', 'please'), 1), (('picked', 'please', 'contact'), 1), (('please', 'contact', 'upstair'), 1), (('contact', 'upstair', 'deck'), 1), (('upstair', 'deck', 'around'), 1), (('deck', 'around', 'middle'), 1), (('around', 'middle', 'bu'), 1), (('middle', 'bu', 'heading'), 1), (('bu', 'heading', 'toward'), 1), (('heading', 'toward', 'wimbledon'), 1), (('toward', 'wimbledon', 'thank'), 1)]]"
1593596787096702977,"['gold', 'bracelet', 'small', 'dark', 'blue', 'leaf', 'shaped', 'charm']",2022-11-18T13:27:36+00:00,0,1,2,0,,"[[('gold', 1), ('bracelet', 1), ('small', 1), ('dark', 1), ('blue', 1), ('leaf', 1), ('shaped', 1), ('charm', 1)], [(('gold', 'bracelet'), 1), (('bracelet', 'small'), 1), (('small', 'dark'), 1), (('dark', 'blue'), 1), (('blue', 'leaf'), 1), (('leaf', 'shaped'), 1), (('shaped', 'charm'), 1)], [(('gold', 'bracelet', 'small'), 1), (('bracelet', 'small', 'dark'), 1), (('small', 'dark', 'blue'), 1), (('dark', 'blue', 'leaf'), 1), (('blue', 'leaf', 'shaped'), 1), (('leaf', 'shaped', 'charm'), 1)]]"
1593591132331855873,"['late', '12th', 'november', 'lost', 'sentimental', 'pearl', 'bracelet', 'gold', 'clasp', 'belonged', 'late', 'mother', 'believe', 'slipped', 'whilst', 'walking', 'along', 'king', 'road', 'anyone', 'found', 'please', 'please', 'let', 'know']",2022-11-18T13:05:08+00:00,0,0,0,0,,"[[('late', 2), ('please', 2), ('12th', 1), ('november', 1), ('lost', 1), ('sentimental', 1), ('pearl', 1), ('bracelet', 1), ('gold', 1), ('clasp', 1), ('belonged', 1), ('mother', 1), ('believe', 1), ('slipped', 1), ('whilst', 1), ('walking', 1), ('along', 1), ('king', 1), ('road', 1), ('anyone', 1), ('found', 1), ('let', 1), ('know', 1)], [(('late', '12th'), 1), (('12th', 'november'), 1), (('november', 'lost'), 1), (('lost', 'sentimental'), 1), (('sentimental', 'pearl'), 1), (('pearl', 'bracelet'), 1), (('bracelet', 'gold'), 1), (('gold', 'clasp'), 1), (('clasp', 'belonged'), 1), (('belonged', 'late'), 1), (('late', 'mother'), 1), (('mother', 'believe'), 1), (('believe', 'slipped'), 1), (('slipped', 'whilst'), 1), (('whilst', 'walking'), 1), (('walking', 'along'), 1), (('along', 'king'), 1), (('king', 'road'), 1), (('road', 'anyone'), 1), (('anyone', 'found'), 1), (('found', 'please'), 1), (('please', 'please'), 1), (('please', 'let'), 1), (('let', 'know'), 1)], [(('late', '12th', 'november'), 1), (('12th', 'november', 'lost'), 1), (('november', 'lost', 'sentimental'), 1), (('lost', 'sentimental', 'pearl'), 1), (('sentimental', 'pearl', 'bracelet'), 1), (('pearl', 'bracelet', 'gold'), 1), (('bracelet', 'gold', 'clasp'), 1), (('gold', 'clasp', 'belonged'), 1), (('clasp', 'belonged', 'late'), 1), (('belonged', 'late', 'mother'), 1), (('late', 'mother', 'believe'), 1), (('mother', 'believe', 'slipped'), 1), (('believe', 'slipped', 'whilst'), 1), (('slipped', 'whilst', 'walking'), 1), (('whilst', 'walking', 'along'), 1), (('walking', 'along', 'king'), 1), (('along', 'king', 'road'), 1), (('king', 'road', 'anyone'), 1), (('road', 'anyone', 'found'), 1), (('anyone', 'found', 'please'), 1), (('found', 'please', 'please'), 1), (('please', 'please', 'let'), 1), (('please', 'let', 'know'), 1)]]"
1593249655298854913,"['whilst', 'visiting', 'camden', 'market', 'last', 'sunday', '3', 'year', 'old', 'son', '5', 'month', 'daughter', 'baby', 'carrier', 'unfortunately', 'whilst', 'visiting', 'market', '5', 'month', 'old', 'daughter', 'lost', 'gold', 'bracket', 'photo', 'come', 'pair', 'wondering', 'anyone', 'found', 'handed', 'spent', 'time', 'around', 'food', 'hut', 'long', 'shot', 'bracelet', 'sentimental', 'passed', 'generation', 'hoping', 'may', 'found', 'keeping', 'everything', 'crossed']",2022-11-17T14:28:13+00:00,0,0,0,0,,"[[('whilst', 2), ('visiting', 2), ('market', 2), ('old', 2), ('5', 2), ('month', 2), ('daughter', 2), ('found', 2), ('camden', 1), ('last', 1), ('sunday', 1), ('3', 1), ('year', 1), ('son', 1), ('baby', 1), ('carrier', 1), ('unfortunately', 1), ('lost', 1), ('gold', 1), ('bracket', 1), ('photo', 1), ('come', 1), ('pair', 1), ('wondering', 1), ('anyone', 1), ('handed', 1), ('spent', 1), ('time', 1), ('around', 1), ('food', 1), ('hut', 1), ('long', 1), ('shot', 1), ('bracelet', 1), ('sentimental', 1), ('passed', 1), ('generation', 1), ('hoping', 1), ('may', 1), ('keeping', 1), ('everything', 1), ('crossed', 1)], [(('whilst', 'visiting'), 2), (('5', 'month'), 2), (('visiting', 'camden'), 1), (('camden', 'market'), 1), (('market', 'last'), 1), (('last', 'sunday'), 1), (('sunday', '3'), 1), (('3', 'year'), 1), (('year', 'old'), 1), (('old', 'son'), 1), (('son', '5'), 1), (('month', 'daughter'), 1), (('daughter', 'baby'), 1), (('baby', 'carrier'), 1), (('carrier', 'unfortunately'), 1), (('unfortunately', 'whilst'), 1), (('visiting', 'market'), 1), (('market', '5'), 1), (('month', 'old'), 1), (('old', 'daughter'), 1), (('daughter', 'lost'), 1), (('lost', 'gold'), 1), (('gold', 'bracket'), 1), (('bracket', 'photo'), 1), (('photo', 'come'), 1), (('come', 'pair'), 1), (('pair', 'wondering'), 1), (('wondering', 'anyone'), 1), (('anyone', 'found'), 1), (('found', 'handed'), 1), (('handed', 'spent'), 1), (('spent', 'time'), 1), (('time', 'around'), 1), (('around', 'food'), 1), (('food', 'hut'), 1), (('hut', 'long'), 1), (('long', 'shot'), 1), (('shot', 'bracelet'), 1), (('bracelet', 'sentimental'), 1), (('sentimental', 'passed'), 1), (('passed', 'generation'), 1), (('generation', 'hoping'), 1), (('hoping', 'may'), 1), (('may', 'found'), 1), (('found', 'keeping'), 1), (('keeping', 'everything'), 1), (('everything', 'crossed'), 1)], [(('whilst', 'visiting', 'camden'), 1), (('visiting', 'camden', 'market'), 1), (('camden', 'market', 'last'), 1), (('market', 'last', 'sunday'), 1), (('last', 'sunday', '3'), 1), (('sunday', '3', 'year'), 1), (('3', 'year', 'old'), 1), (('year', 'old', 'son'), 1), (('old', 'son', '5'), 1), (('son', '5', 'month'), 1), (('5', 'month', 'daughter'), 1), (('month', 'daughter', 'baby'), 1), (('daughter', 'baby', 'carrier'), 1), (('baby', 'carrier', 'unfortunately'), 1), (('carrier', 'unfortunately', 'whilst'), 1), (('unfortunately', 'whilst', 'visiting'), 1), (('whilst', 'visiting', 'market'), 1), (('visiting', 'market', '5'), 1), (('market', '5', 'month'), 1), (('5', 'month', 'old'), 1), (('month', 'old', 'daughter'), 1), (('old', 'daughter', 'lost'), 1), (('daughter', 'lost', 'gold'), 1), (('lost', 'gold', 'bracket'), 1), (('gold', 'bracket', 'photo'), 1), (('bracket', 'photo', 'come'), 1), (('photo', 'come', 'pair'), 1), (('come', 'pair', 'wondering'), 1), (('pair', 'wondering', 'anyone'), 1), (('wondering', 'anyone', 'found'), 1), (('anyone', 'found', 'handed'), 1), (('found', 'handed', 'spent'), 1), (('handed', 'spent', 'time'), 1), (('spent', 'time', 'around'), 1), (('time', 'around', 'food'), 1), (('around', 'food', 'hut'), 1), (('food', 'hut', 'long'), 1), (('hut', 'long', 'shot'), 1), (('long', 'shot', 'bracelet'), 1), (('shot', 'bracelet', 'sentimental'), 1), (('bracelet', 'sentimental', 'passed'), 1), (('sentimental', 'passed', 'generation'), 1), (('passed', 'generation', 'hoping'), 1), (('generation', 'hoping', 'may'), 1), (('hoping', 'may', 'found'), 1), (('may', 'found', 'keeping'), 1), (('found', 'keeping', 'everything'), 1), (('keeping', 'everything', 'crossed'), 1)]]"
1593103423062294528,"['lost', 'birkin', 'bag', 'contain', 'foreign', 'passport', 'wallet', 'full', 'id', 'card', 'bank', 'card', 'please', 'help']",2022-11-17T04:47:09+00:00,0,0,0,0,,"[[('card', 2), ('lost', 1), ('birkin', 1), ('bag', 1), ('contain', 1), ('foreign', 1), ('passport', 1), ('wallet', 1), ('full', 1), ('id', 1), ('bank', 1), ('please', 1), ('help', 1)], [(('lost', 'birkin'), 1), (('birkin', 'bag'), 1), (('bag', 'contain'), 1), (('contain', 'foreign'), 1), (('foreign', 'passport'), 1), (('passport', 'wallet'), 1), (('wallet', 'full'), 1), (('full', 'id'), 1), (('id', 'card'), 1), (('card', 'bank'), 1), (('bank', 'card'), 1), (('card', 'please'), 1), (('please', 'help'), 1)], [(('lost', 'birkin', 'bag'), 1), (('birkin', 'bag', 'contain'), 1), (('bag', 'contain', 'foreign'), 1), (('contain', 'foreign', 'passport'), 1), (('foreign', 'passport', 'wallet'), 1), (('passport', 'wallet', 'full'), 1), (('wallet', 'full', 'id'), 1), (('full', 'id', 'card'), 1), (('id', 'card', 'bank'), 1), (('card', 'bank', 'card'), 1), (('bank', 'card', 'please'), 1), (('card', 'please', 'help'), 1)]]"
1592962618876100613,"['hi', 'guy', 'lost', 'bag', 'phone', 'purse', 'airport', 'inside', 'purse', 'important', 'document', 'bank', 'card', 'still', 'hope', 'come', 'back', 'please', 'contact']",2022-11-16T19:27:38+00:00,0,0,0,0,,"[[('purse', 2), ('hi', 1), ('guy', 1), ('lost', 1), ('bag', 1), ('phone', 1), ('airport', 1), ('inside', 1), ('important', 1), ('document', 1), ('bank', 1), ('card', 1), ('still', 1), ('hope', 1), ('come', 1), ('back', 1), ('please', 1), ('contact', 1)], [(('hi', 'guy'), 1), (('guy', 'lost'), 1), (('lost', 'bag'), 1), (('bag', 'phone'), 1), (('phone', 'purse'), 1), (('purse', 'airport'), 1), (('airport', 'inside'), 1), (('inside', 'purse'), 1), (('purse', 'important'), 1), (('important', 'document'), 1), (('document', 'bank'), 1), (('bank', 'card'), 1), (('card', 'still'), 1), (('still', 'hope'), 1), (('hope', 'come'), 1), (('come', 'back'), 1), (('back', 'please'), 1), (('please', 'contact'), 1)], [(('hi', 'guy', 'lost'), 1), (('guy', 'lost', 'bag'), 1), (('lost', 'bag', 'phone'), 1), (('bag', 'phone', 'purse'), 1), (('phone', 'purse', 'airport'), 1), (('purse', 'airport', 'inside'), 1), (('airport', 'inside', 'purse'), 1), (('inside', 'purse', 'important'), 1), (('purse', 'important', 'document'), 1), (('important', 'document', 'bank'), 1), (('document', 'bank', 'card'), 1), (('bank', 'card', 'still'), 1), (('card', 'still', 'hope'), 1), (('still', 'hope', 'come'), 1), (('hope', 'come', 'back'), 1), (('come', 'back', 'please'), 1), (('back', 'please', 'contact'), 1)]]"
1592888506493419525,"['hi', 'lost', 'prescription', 'glass', 'soft', 'black', 'lacoste', 'case', 'unsure']",2022-11-16T14:33:09+00:00,0,0,0,0,,"[[('hi', 1), ('lost', 1), ('prescription', 1), ('glass', 1), ('soft', 1), ('black', 1), ('lacoste', 1), ('case', 1), ('unsure', 1)], [(('hi', 'lost'), 1), (('lost', 'prescription'), 1), (('prescription', 'glass'), 1), (('glass', 'soft'), 1), (('soft', 'black'), 1), (('black', 'lacoste'), 1), (('lacoste', 'case'), 1), (('case', 'unsure'), 1)], [(('hi', 'lost', 'prescription'), 1), (('lost', 'prescription', 'glass'), 1), (('prescription', 'glass', 'soft'), 1), (('glass', 'soft', 'black'), 1), (('soft', 'black', 'lacoste'), 1), (('black', 'lacoste', 'case'), 1), (('lacoste', 'case', 'unsure'), 1)]]"
1592886024899858433,"['lost', 'faded', 'grey', 'wallet', 'marvel', 'boldly', 'written', 'content', 'include', 'netherland', 'residence', 'permit', 'abn', 'amro', 'debit', 'card', 'personal', 'ov', 'chipkaart', 'nigerian', 'driver', 'licence']",2022-11-16T14:23:17+00:00,0,0,0,0,,"[[('lost', 1), ('faded', 1), ('grey', 1), ('wallet', 1), ('marvel', 1), ('boldly', 1), ('written', 1), ('content', 1), ('include', 1), ('netherland', 1), ('residence', 1), ('permit', 1), ('abn', 1), ('amro', 1), ('debit', 1), ('card', 1), ('personal', 1), ('ov', 1), ('chipkaart', 1), ('nigerian', 1), ('driver', 1), ('licence', 1)], [(('lost', 'faded'), 1), (('faded', 'grey'), 1), (('grey', 'wallet'), 1), (('wallet', 'marvel'), 1), (('marvel', 'boldly'), 1), (('boldly', 'written'), 1), (('written', 'content'), 1), (('content', 'include'), 1), (('include', 'netherland'), 1), (('netherland', 'residence'), 1), (('residence', 'permit'), 1), (('permit', 'abn'), 1), (('abn', 'amro'), 1), (('amro', 'debit'), 1), (('debit', 'card'), 1), (('card', 'personal'), 1), (('personal', 'ov'), 1), (('ov', 'chipkaart'), 1), (('chipkaart', 'nigerian'), 1), (('nigerian', 'driver'), 1), (('driver', 'licence'), 1)], [(('lost', 'faded', 'grey'), 1), (('faded', 'grey', 'wallet'), 1), (('grey', 'wallet', 'marvel'), 1), (('wallet', 'marvel', 'boldly'), 1), (('marvel', 'boldly', 'written'), 1), (('boldly', 'written', 'content'), 1), (('written', 'content', 'include'), 1), (('content', 'include', 'netherland'), 1), (('include', 'netherland', 'residence'), 1), (('netherland', 'residence', 'permit'), 1), (('residence', 'permit', 'abn'), 1), (('permit', 'abn', 'amro'), 1), (('abn', 'amro', 'debit'), 1), (('amro', 'debit', 'card'), 1), (('debit', 'card', 'personal'), 1), (('card', 'personal', 'ov'), 1), (('personal', 'ov', 'chipkaart'), 1), (('ov', 'chipkaart', 'nigerian'), 1), (('chipkaart', 'nigerian', 'driver'), 1), (('nigerian', 'driver', 'licence'), 1)]]"
1592639378718760960,"['hello', 'lost', 'black', 'leather', 'laptop', 'bag', 'last', 'night', 'laptop', 'ipad', 'blue', 'folder', 'inside', 'anyone', 'find', 'would', 'love', 'back', 'offering', 'reward']",2022-11-15T22:03:12+00:00,0,0,0,0,,"[[('laptop', 2), ('hello', 1), ('lost', 1), ('black', 1), ('leather', 1), ('bag', 1), ('last', 1), ('night', 1), ('ipad', 1), ('blue', 1), ('folder', 1), ('inside', 1), ('anyone', 1), ('find', 1), ('would', 1), ('love', 1), ('back', 1), ('offering', 1), ('reward', 1)], [(('hello', 'lost'), 1), (('lost', 'black'), 1), (('black', 'leather'), 1), (('leather', 'laptop'), 1), (('laptop', 'bag'), 1), (('bag', 'last'), 1), (('last', 'night'), 1), (('night', 'laptop'), 1), (('laptop', 'ipad'), 1), (('ipad', 'blue'), 1), (('blue', 'folder'), 1), (('folder', 'inside'), 1), (('inside', 'anyone'), 1), (('anyone', 'find'), 1), (('find', 'would'), 1), (('would', 'love'), 1), (('love', 'back'), 1), (('back', 'offering'), 1), (('offering', 'reward'), 1)], [(('hello', 'lost', 'black'), 1), (('lost', 'black', 'leather'), 1), (('black', 'leather', 'laptop'), 1), (('leather', 'laptop', 'bag'), 1), (('laptop', 'bag', 'last'), 1), (('bag', 'last', 'night'), 1), (('last', 'night', 'laptop'), 1), (('night', 'laptop', 'ipad'), 1), (('laptop', 'ipad', 'blue'), 1), (('ipad', 'blue', 'folder'), 1), (('blue', 'folder', 'inside'), 1), (('folder', 'inside', 'anyone'), 1), (('inside', 'anyone', 'find'), 1), (('anyone', 'find', 'would'), 1), (('find', 'would', 'love'), 1), (('would', 'love', 'back'), 1), (('love', 'back', 'offering'), 1), (('back', 'offering', 'reward'), 1)]]"
1592219140248555522,"['lost', 'wallet', 'green', 'white', 'provisional', 'bank', 'card', 'cash', 'please', 'contact', 'please']",2022-11-14T18:13:19+00:00,0,0,0,0,,"[[('please', 2), ('lost', 1), ('wallet', 1), ('green', 1), ('white', 1), ('provisional', 1), ('bank', 1), ('card', 1), ('cash', 1), ('contact', 1)], [(('lost', 'wallet'), 1), (('wallet', 'green'), 1), (('green', 'white'), 1), (('white', 'provisional'), 1), (('provisional', 'bank'), 1), (('bank', 'card'), 1), (('card', 'cash'), 1), (('cash', 'please'), 1), (('please', 'contact'), 1), (('contact', 'please'), 1)], [(('lost', 'wallet', 'green'), 1), (('wallet', 'green', 'white'), 1), (('green', 'white', 'provisional'), 1), (('white', 'provisional', 'bank'), 1), (('provisional', 'bank', 'card'), 1), (('bank', 'card', 'cash'), 1), (('card', 'cash', 'please'), 1), (('cash', 'please', 'contact'), 1), (('please', 'contact', 'please'), 1)]]"
1592151481330835456,"['lost', 'blue', 'wallet', 'j', 'covent', 'garden', 'british', 'drive', 'license', 'monzo', 'card', 'wise', 'card', 'natwest', 'card']",2022-11-14T13:44:28+00:00,0,0,0,0,,"[[('card', 3), ('lost', 1), ('blue', 1), ('wallet', 1), ('j', 1), ('covent', 1), ('garden', 1), ('british', 1), ('drive', 1), ('license', 1), ('monzo', 1), ('wise', 1), ('natwest', 1)], [(('lost', 'blue'), 1), (('blue', 'wallet'), 1), (('wallet', 'j'), 1), (('j', 'covent'), 1), (('covent', 'garden'), 1), (('garden', 'british'), 1), (('british', 'drive'), 1), (('drive', 'license'), 1), (('license', 'monzo'), 1), (('monzo', 'card'), 1), (('card', 'wise'), 1), (('wise', 'card'), 1), (('card', 'natwest'), 1), (('natwest', 'card'), 1)], [(('lost', 'blue', 'wallet'), 1), (('blue', 'wallet', 'j'), 1), (('wallet', 'j', 'covent'), 1), (('j', 'covent', 'garden'), 1), (('covent', 'garden', 'british'), 1), (('garden', 'british', 'drive'), 1), (('british', 'drive', 'license'), 1), (('drive', 'license', 'monzo'), 1), (('license', 'monzo', 'card'), 1), (('monzo', 'card', 'wise'), 1), (('card', 'wise', 'card'), 1), (('wise', 'card', 'natwest'), 1), (('card', 'natwest', 'card'), 1)]]"
